,customerID,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3680,568,0,1,0,0.125,0,0,0,2,0,0,3,0.22288557213930343,0.4367534456355283,1
3681,3094,1,1,0,0.6388888888888888,0,0,2,0,0,1,2,0.8233830845771145,0.6065849923430321,1
3682,2601,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5059701492537313,0.8330781010719754,1
3683,5462,0,1,0,0.986111111111111,2,0,0,2,2,0,0,0.3606965174129353,0.49678407350689124,0
3684,1962,0,0,0,0.5972222222222222,0,0,0,0,0,1,1,0.5681592039800994,0.4203675344563553,0
3685,5149,0,1,0,0.6944444444444444,2,0,0,2,1,1,0,0.2606965174129353,0.27626339969372127,0
3686,4173,0,0,0,0.18055555555555555,0,0,0,0,0,1,3,0.5646766169154228,0.9996937212863706,1
3687,4859,0,1,1,0.2638888888888889,0,2,0,2,1,0,0,0.8134328358208955,0.2243491577335375,1
3688,3776,0,0,0,0.5694444444444444,0,0,2,0,0,0,0,0.7940298507462686,0.5218989280245023,0
3689,6670,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5263681592039802,0.8523736600306279,1
3690,4289,0,0,0,0.3333333333333333,0,2,2,0,0,1,1,0.35721393034825866,0.06753445635528331,1
3691,1457,0,1,0,0.5555555555555556,0,2,0,0,1,0,0,0.45422885572139304,0.34961715160796325,0
3692,5095,0,1,1,0.041666666666666664,0,2,2,0,0,1,0,0.5064676616915423,0.3041347626339969,0
3693,5006,0,0,0,0.5138888888888888,2,0,0,0,1,0,0,0.46169154228855724,0.3035222052067381,0
3694,789,0,1,1,0.9305555555555555,2,0,2,2,2,1,1,0.9004975124378108,0.8580398162327718,1
3695,4318,0,1,1,0.4444444444444444,0,2,0,0,0,1,2,0.8019900497512437,0.4105666156202144,0
3696,2194,0,1,0,0.08333333333333333,0,0,0,2,0,1,2,0.30746268656716413,0.3600306278713629,1
3697,3391,0,1,1,0.4444444444444444,2,0,0,0,0,0,2,0.7099502487562188,0.3842266462480857,0
3698,5220,0,0,0,0.8194444444444444,0,2,2,0,0,1,2,0.6467661691542288,0.6421133231240429,0
3699,782,0,1,0,0.41666666666666663,0,2,2,2,1,0,0,0.5174129353233831,0.2787136294027565,0
3700,3984,0,0,1,0.2777777777777778,1,1,1,1,0,1,2,0.011442786069651711,0.49280245022970903,1
3701,2689,0,1,1,0.375,1,1,1,1,2,0,2,0.062189054726368154,0.892802450229709,0
3702,3389,1,0,0,0.2777777777777778,2,0,0,0,0,1,2,0.6059701492537314,0.1444104134762634,1
3703,6667,0,0,1,0.125,1,1,1,1,1,0,3,0.01840796019900498,0.22909647779479325,0
3704,2959,0,1,1,0.9444444444444444,2,2,2,0,1,1,1,0.5447761194029851,0.6640122511485451,0
3705,6498,0,1,1,0.9583333333333333,2,0,0,2,2,0,1,0.4293532338308458,0.5312404287901991,0
3706,3522,0,0,0,0.3611111111111111,0,0,2,2,0,1,3,0.6572139303482587,0.29418070444104133,0
3707,6714,0,1,1,0.9583333333333333,1,1,1,1,2,0,0,0.01641791044776117,0.09892802450229708,0
3708,4759,0,0,0,0.15277777777777776,1,1,1,1,2,0,3,0.021393034825870627,0.2980091883614089,0
3709,1427,0,0,0,0.013888888888888888,0,0,0,0,0,0,3,0.3233830845771144,0.6483920367534456,0
3710,2615,0,1,1,0.1388888888888889,1,1,1,1,1,0,3,0.021890547263681587,0.3162327718223583,0
3711,3439,0,1,1,0.7638888888888888,2,2,0,2,1,1,0,0.572139303482587,0.5565084226646247,0
3712,6495,0,0,0,0.611111111111111,2,0,0,2,1,0,2,0.46915422885572144,0.3684532924961715,0
3713,4943,1,1,0,0.6388888888888888,0,0,0,0,0,1,2,0.618407960199005,0.477947932618683,1
3714,5193,0,1,1,0.9583333333333333,2,2,2,0,2,1,0,0.4129353233830846,0.5326186830015314,0
3715,3753,1,0,0,0.15277777777777776,0,0,0,0,0,1,2,0.599502487562189,0.9606431852986217,0
3716,4747,0,1,0,0.15277777777777776,0,2,0,0,0,1,2,0.8333333333333334,0.04226646248085758,1
3717,446,0,0,0,0.40277777777777773,0,0,2,0,0,0,0,0.3054726368159204,0.09019908116385911,0
3718,6002,0,1,0,0.7916666666666666,2,0,0,0,0,1,2,0.8099502487562189,0.6975497702909648,0
3719,4842,0,0,0,0.38888888888888884,1,1,1,1,1,0,1,0.0,0.6831546707503828,0
3720,753,0,0,0,0.5833333333333333,2,0,2,0,0,0,1,0.3611940298507462,0.3223583460949464,0
3721,1960,0,0,0,0.027777777777777776,1,1,1,1,0,0,3,0.023880597014925342,0.49892802450229706,1
3722,5915,0,0,1,0.3194444444444444,2,2,0,2,1,0,0,0.22288557213930343,0.9854517611026034,0
3723,4985,0,1,1,0.25,1,1,1,1,0,0,3,0.021890547263681587,0.47320061255742724,0
3724,3692,0,1,1,0.861111111111111,1,1,1,1,1,0,0,0.06517412935323383,0.1339969372128637,0
3725,661,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.5228855721393034,0.8448698315467075,1
3726,1323,0,0,0,0.2222222222222222,0,0,0,2,0,1,1,0.7044776119402985,0.12725880551301685,1
3727,6393,0,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.7796019900497512,0.38529862174578866,1
3728,4506,0,0,0,0.9305555555555555,2,2,2,2,1,1,0,0.7019900497512437,0.7424196018376723,0
3729,2538,0,0,0,0.861111111111111,1,1,1,1,2,1,1,0.01791044776119402,0.056967840735068914,0
3730,4814,0,1,0,0.7916666666666666,0,2,2,0,0,1,1,0.8582089552238806,0.7439509954058193,1
3731,2008,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.5129353233830846,0.13001531393568147,0
3732,2149,0,1,1,0.3194444444444444,2,0,2,2,2,1,0,0.5860696517412936,0.19632465543644717,0
3733,107,0,0,1,0.3472222222222222,2,0,0,2,2,0,0,0.16716417910447756,0.9477794793261868,0
3734,5076,1,0,0,1.0,0,2,2,2,2,1,0,0.8940298507462686,0.9035222052067381,0
3735,2437,0,1,0,0.027777777777777776,0,0,0,0,0,1,2,0.6547263681592039,0.09433384379785605,0
3736,2029,0,0,0,0.1111111111111111,1,1,1,1,1,1,0,0.019402985074626844,0.11209800918836141,0
3737,6068,0,0,0,0.06944444444444445,0,0,0,0,0,1,3,0.3218905472636816,0.3271056661562021,1
3738,3494,0,0,0,0.4861111111111111,0,0,2,0,0,0,2,0.3079601990049751,0.18392036753445634,0
3739,4095,0,0,0,0.3333333333333333,1,1,1,1,1,0,2,0.06318407960199005,0.7436447166921899,0
3740,342,0,1,1,0.027777777777777776,0,0,0,0,0,1,2,0.5313432835820896,0.09800918836140887,0
3741,2077,0,1,1,1.0,2,2,2,2,2,1,1,0.8621890547263681,0.9013782542113323,0
3742,6922,0,0,0,0.5694444444444444,2,2,2,2,0,1,2,0.8781094527363184,0.557886676875957,0
3743,1647,0,0,1,0.05555555555555555,2,0,0,0,0,0,2,0.309452736318408,0.2770290964777948,1
3744,6380,0,0,0,0.3611111111111111,0,2,0,0,1,0,0,0.5696517412935324,0.2522205206738132,0
3745,1813,0,0,0,0.09722222222222221,0,2,0,0,0,1,2,0.7562189054726368,0.8130168453292496,1
3746,3373,0,1,0,0.013888888888888888,0,0,0,0,0,1,2,0.5044776119402985,0.8243491577335375,1
3747,1059,0,1,1,0.05555555555555555,0,2,0,2,0,1,3,0.40049751243781095,0.2874425727411945,0
3748,4491,0,0,0,0.6666666666666666,0,2,2,2,2,0,1,0.6034825870646766,0.49571209800918836,0
3749,3087,1,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.7522388059701491,0.23981623277182235,1
3750,3081,1,1,0,0.16666666666666666,2,0,2,2,1,1,2,0.6064676616915423,0.9846860643185298,0
3751,1733,0,1,0,0.8333333333333333,2,0,2,2,0,1,0,0.9074626865671641,0.8035222052067381,0
3752,280,0,0,0,0.7638888888888888,2,0,2,2,2,1,2,0.4074626865671642,0.4223583460949464,0
3753,1227,0,0,0,0.013888888888888888,0,0,0,2,0,0,3,0.10845771144278604,0.38330781010719756,0
3754,5045,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.01791044776119402,0.24609494640122512,0
3755,5987,0,0,0,0.05555555555555555,0,0,0,0,0,1,2,0.5751243781094527,0.4231240428790199,1
3756,6454,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.061691542288557194,0.3124042879019908,1
3757,3218,0,0,0,0.5833333333333333,0,0,2,2,2,0,1,0.48009950248756217,0.3673813169984686,0
3758,6283,0,0,0,0.013888888888888888,2,0,0,0,0,0,0,0.3114427860696517,0.6341500765696784,0
3759,5295,0,0,0,0.09722222222222221,0,0,2,0,0,1,1,0.707462686567164,0.7813169984686064,1
3760,6078,0,0,0,0.041666666666666664,0,0,2,0,0,1,1,0.5507462686567164,0.29969372128637056,0
3761,6602,0,1,0,1.0,2,2,2,0,2,1,1,0.6407960199004975,0.7434915773353752,0
3762,292,0,0,0,0.20833333333333331,0,0,0,0,0,1,2,0.30597014925373134,0.882542113323124,0
3763,2056,0,1,0,0.05555555555555555,0,0,0,0,0,1,2,0.617910447761194,0.4084226646248086,1
3764,4737,0,0,0,0.15277777777777776,1,1,1,1,1,0,2,0.06915422885572137,0.3217457886676876,0
3765,1225,0,0,0,0.06944444444444445,1,1,1,1,0,0,3,0.07164179104477608,0.09509954058192956,0
3766,2949,1,0,0,0.013888888888888888,2,0,2,0,0,1,2,0.37363184079601985,0.6993874425727412,1
3767,6576,0,1,0,1.0,2,0,2,2,2,1,1,0.9218905472636817,0.9355283307810107,0
3768,2471,0,1,0,0.7638888888888888,0,2,0,0,0,1,1,0.5920398009950248,0.5569678407350689,0
3769,1443,0,1,1,0.5555555555555556,1,1,1,1,0,1,2,0.07910447761194028,0.022817764165390504,0
3770,4116,0,1,0,0.7916666666666666,1,1,1,1,2,0,0,0.01641791044776117,0.03430321592649311,0
3771,4225,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.6049751243781094,0.9128637059724349,1
3772,468,0,1,0,0.013888888888888888,2,0,0,0,0,1,2,0.763681592039801,0.9862174578866768,1
3773,5874,0,0,0,0.013888888888888888,0,0,0,0,0,0,3,0.06915422885572137,0.32940275650842266,1
3774,902,1,1,1,0.7222222222222222,0,2,2,0,1,1,2,0.6228855721393034,0.5330781010719755,0
3775,1263,1,0,0,0.5694444444444444,0,0,2,0,0,1,2,0.7975124378109453,0.5477794793261868,1
3776,4950,0,1,0,0.5972222222222222,0,0,0,0,1,1,3,0.3791044776119403,0.3108728943338438,0
3777,3330,0,1,1,0.6527777777777778,1,1,1,1,2,0,0,0.010447761194029848,0.9656967840735069,0
3778,6786,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0.31990049751243776,0.10183767228177641,0
3779,6094,1,1,1,0.9166666666666666,2,2,2,2,2,0,1,0.6084577114427862,0.6635528330781011,1
3780,918,0,1,1,0.7638888888888888,0,0,2,2,2,1,1,0.3681592039800995,0.41485451761102604,0
3781,6270,0,0,0,0.40277777777777773,1,1,1,1,1,0,3,0.008457711442786064,0.6770290964777947,0
3782,6222,0,0,1,0.16666666666666666,0,0,0,0,0,1,2,0.6547263681592039,0.9918836140888208,0
3783,1017,0,1,0,0.9166666666666666,0,2,2,0,0,1,2,0.8651741293532339,0.8376722817764165,0
3784,3503,1,0,0,0.4861111111111111,0,0,2,0,0,1,2,0.827363184079602,0.4635528330781011,1
3785,5923,1,1,0,0.1388888888888889,0,0,2,0,0,1,2,0.7119402985074627,0.9728943338437979,1
3786,39,0,1,1,0.375,0,0,0,0,0,1,0,0.572139303482587,0.2336906584992343,0
3787,1643,0,0,0,0.8055555555555555,0,0,0,2,0,1,2,0.7666666666666666,0.7346094946401225,0
3788,1171,0,1,0,0.75,2,2,2,2,2,0,0,0.9104477611940299,0.7644716692189892,1
3789,196,0,0,0,0.125,1,1,1,1,0,0,3,0.015920398009950265,0.2006125574272588,0
3790,4676,0,0,0,0.027777777777777776,1,1,1,1,1,0,1,0.010447761194029848,0.3715160796324655,1
3791,2414,0,0,0,0.08333333333333333,0,0,0,0,0,1,2,0.5059701492537313,0.5660030627871363,0
3792,4769,1,0,0,0.3611111111111111,0,0,0,0,0,1,2,0.7263681592039801,0.30535987748851456,1
3793,4452,0,0,0,0.125,1,1,1,1,0,0,3,0.019900497512437804,0.21883614088820827,0
3794,2986,0,1,0,0.1111111111111111,0,2,2,0,0,1,3,0.36318407960199006,0.5784073506891271,0
3795,1041,0,0,0,0.16666666666666666,0,0,0,0,0,1,2,0.6288557213930348,0.9724349157733537,0
3796,6077,0,0,0,0.20833333333333331,0,0,0,0,0,1,2,0.30696517412935326,0.8225114854517611,1
3797,5586,0,1,0,0.5972222222222222,2,0,2,0,1,1,2,0.6164179104477612,0.47534456355283305,0
3798,1925,0,0,0,0.5833333333333333,0,0,0,2,0,1,2,0.8164179104477611,0.5522205206738131,0
3799,2035,0,0,0,0.4305555555555555,2,0,2,2,0,0,1,0.46766169154228854,0.2457886676875957,1
3800,5656,0,0,1,0.9166666666666666,2,0,2,2,2,1,1,0.7233830845771144,0.7453292496171516,0
3801,4182,1,0,0,0.25,0,2,0,2,0,1,2,0.6686567164179105,0.14058192955589585,1
3802,5472,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.01741293532338306,0.2459418070444104,0
3803,1740,0,1,0,0.8472222222222222,0,2,0,2,2,1,2,0.7547263681592039,0.7147013782542113,1
3804,6879,0,0,0,0.1388888888888889,0,2,0,0,0,0,2,0.6129353233830845,0.9191424196018376,0
3805,6103,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5313432835820896,0.8531393568147013,1
3806,442,1,0,0,0.25,0,2,0,0,0,1,2,0.5502487562189055,0.09969372128637059,0
3807,6086,0,1,0,0.3333333333333333,0,2,2,0,0,1,2,0.8597014925373135,0.3362940275650842,1
3808,5529,0,1,1,0.041666666666666664,1,1,1,1,0,0,3,0.010447761194029848,0.6875957120980092,0
3809,6763,0,0,0,0.6944444444444444,1,1,1,1,1,0,1,0.018905472636815884,0.9964777947932618,0
3810,2012,0,1,1,0.013888888888888888,0,0,0,0,0,0,2,0.2616915422885572,0.5732006125574273,0
3811,2528,0,0,0,0.027777777777777776,2,0,0,2,0,1,3,0.36019900497512436,0.9597243491577335,0
3812,6052,0,0,0,0.2361111111111111,1,1,1,1,1,1,0,0.013930348258706454,0.466156202143951,0
3813,4849,0,1,1,0.9583333333333333,0,2,2,0,2,1,2,0.86318407960199,0.8667687595712098,0
3814,4761,0,1,0,1.0,2,2,2,2,2,1,1,0.7009950248756219,0.7803981623277182,0
3815,6552,0,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.5572139303482587,0.2650842266462481,1
3816,3008,1,1,1,0.6944444444444444,2,2,2,0,2,1,0,0.5661691542288557,0.5012251148545176,0
3817,6690,0,0,0,0.736111111111111,1,1,1,1,2,0,3,0.019900497512437804,0.014088820826952526,0
3818,6239,0,1,0,0.8055555555555555,2,2,0,2,2,1,1,0.9039800995024875,0.7894333843797856,0
3819,4380,0,0,0,0.6388888888888888,2,0,0,0,1,1,0,0.12437810945273631,0.1349157733537519,0
3820,6664,1,1,0,1.0,2,2,2,2,0,1,1,0.9417910447761194,0.9257274119448698,0
3821,1236,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5567164179104478,0.8751914241960184,1
3822,4354,0,1,1,0.08333333333333333,0,2,2,0,0,1,3,0.754228855721393,0.6652373660030627,0
3823,6400,0,1,0,1.0,2,2,2,2,2,0,0,0.6029850746268656,0.7286370597243491,0
3824,4541,0,0,0,0.05555555555555555,0,0,0,0,0,1,3,0.3686567164179104,0.30903522205206735,0
3825,2527,0,1,1,0.7222222222222222,1,1,1,1,2,0,3,0.010945273631840807,0.010260336906584991,0
3826,2250,0,1,1,0.0,1,1,1,1,2,0,3,0.07064676616915422,0.0,0
3827,4876,0,0,0,0.027777777777777776,1,1,1,1,1,0,3,0.021890547263681587,0.4508422664624808,0
3828,6180,0,1,0,0.9027777777777777,1,1,1,1,2,0,0,0.010945273631840807,0.0891271056661562,0
3829,5938,1,1,0,0.5972222222222222,0,2,0,0,0,1,2,0.8233830845771145,0.5704441041347627,1
3830,1819,0,1,0,0.05555555555555555,0,2,0,0,0,1,2,0.8154228855721393,0.5499234303215926,1
3831,4933,1,1,0,0.3472222222222222,2,0,0,0,1,1,2,0.7044776119402985,0.27427258805513016,1
3832,3228,0,1,0,0.7083333333333333,0,2,0,2,1,1,1,0.600995024875622,0.5168453292496171,0
3833,6474,0,0,0,0.16666666666666666,0,0,2,0,0,0,0,0.5621890547263682,0.936906584992343,0
3834,1600,0,1,1,0.7916666666666666,2,0,0,0,1,1,0,0.5159203980099502,0.5131699846860643,1
3835,5821,0,1,1,0.3333333333333333,1,1,1,1,1,0,3,0.01641791044776117,0.6822358346094947,0
3836,4878,0,1,0,0.8888888888888888,0,0,2,2,1,0,0,0.39900497512437816,0.49418070444104134,0
3837,2761,0,0,0,0.05555555555555555,0,2,2,2,1,1,2,0.8696517412935324,0.5765696784073506,1
3838,5480,0,0,0,0.3611111111111111,0,0,2,0,0,1,0,0.818407960199005,0.3442572741194487,0
3839,5948,0,1,1,0.20833333333333331,1,1,1,1,0,0,3,0.01791044776119402,0.3759571209800919,0
3840,732,1,1,0,0.8888888888888888,1,1,1,1,2,0,1,0.07363184079601987,0.19249617151607962,0
3841,2837,1,1,0,0.5,0,2,0,0,0,1,2,0.7786069651741293,0.4555895865237366,1
3842,816,0,1,0,0.375,0,0,0,0,0,0,1,0.763681592039801,0.3238897396630934,0
3843,550,1,1,0,0.013888888888888888,0,0,0,0,0,0,3,0.5233830845771144,0.8450229709035222,1
3844,2517,0,0,0,0.4861111111111111,2,0,2,2,1,1,1,0.6736318407960199,0.4143950995405819,1
3845,2,0,0,0,0.05555555555555555,0,0,2,0,0,1,2,0.5537313432835821,0.3721286370597243,1
3846,1201,0,1,1,0.1111111111111111,0,0,0,0,0,1,2,0.27064676616915423,0.5364471669218989,0
3847,5984,0,0,0,0.1388888888888889,1,1,1,1,0,1,1,0.01741293532338306,0.2428790199081164,0
3848,6225,0,0,0,0.027777777777777776,0,2,0,0,0,0,3,0.3079601990049751,0.009800918836140888,0
3849,3590,0,1,0,0.8055555555555555,2,2,2,0,2,1,0,0.9074626865671641,0.7678407350689127,1
3850,4553,0,1,0,0.7083333333333333,2,2,2,2,2,1,1,0.6467661691542288,0.5339969372128637,0
3851,117,0,1,1,0.6388888888888888,1,1,1,1,2,1,3,0.009950248756218888,0.9566615620214395,0
3852,5182,0,0,0,0.013888888888888888,1,1,1,1,0,1,0,0.013930348258706454,0.22771822358346094,0
3853,5067,0,0,0,0.6388888888888888,0,0,0,0,0,0,0,0.5427860696517413,0.43292496171516076,0
3854,144,0,1,0,0.6944444444444444,2,2,0,2,0,1,0,0.9094527363184081,0.6885145482388974,0
3855,5464,0,1,1,0.736111111111111,0,2,0,2,0,0,1,0.46517412935323377,0.4468606431852986,0
3856,4766,0,1,0,0.8472222222222222,0,2,2,2,0,1,2,0.953731343283582,0.8566615620214395,0
3857,2570,0,0,0,0.06944444444444445,1,1,1,1,0,0,0,0.023880597014925342,0.9790199081163858,0
3858,571,0,0,0,0.6527777777777778,2,2,2,2,1,1,0,0.6835820895522388,0.5411944869831546,0
3859,1179,0,0,0,0.75,0,2,2,0,1,1,0,0.7611940298507462,0.6603369065849923,0
3860,6952,0,0,1,0.2638888888888889,0,0,0,0,0,1,1,0.07064676616915422,0.7166921898928025,0
3861,320,0,0,1,0.3611111111111111,0,2,2,2,2,1,2,0.8676616915422884,0.3606431852986217,0
3862,4141,0,1,1,0.9722222222222222,1,1,1,1,2,0,3,0.07114427860696515,0.2012251148545176,0
3863,237,0,1,0,0.2361111111111111,0,2,2,0,0,1,2,0.8388059701492537,0.19280245022970902,0
3864,3387,0,0,0,0.41666666666666663,0,2,0,0,0,1,2,0.8154228855721393,0.39509954058192953,1
3865,4046,0,0,1,0.013888888888888888,1,1,1,1,0,0,3,0.057213930348258696,0.3116385911179173,0
3866,2183,0,1,1,0.2638888888888889,1,1,1,1,2,0,3,0.07313432835820893,0.626646248085758,0
3867,3474,0,1,0,0.3611111111111111,0,2,2,0,2,1,1,0.5497512437810945,0.23047473200612556,0
3868,963,0,1,1,0.29166666666666663,0,2,0,0,0,1,0,0.5552238805970149,0.15528330781010719,1
3869,938,0,1,0,0.6944444444444444,0,2,0,0,1,1,2,0.7960199004975124,0.6272588055130168,0
3870,756,0,1,0,0.9444444444444444,2,0,2,0,1,1,2,0.3597014925373134,0.4911179173047473,0
3871,3764,0,0,0,0.041666666666666664,0,0,2,0,0,1,0,0.8288557213930349,0.39448698315467073,1
3872,1356,0,1,1,0.125,0,0,2,2,0,0,2,0.8442786069651741,0.9931087289433385,0
3873,5217,0,1,1,0.7083333333333333,2,0,0,2,2,0,0,0.15870646766169155,0.2010719754977029,0
3874,3190,0,0,0,0.125,0,0,0,0,0,1,2,0.2537313432835821,0.5303215926493109,0
3875,1654,1,1,1,0.5694444444444444,0,2,2,2,1,1,2,0.9323383084577114,0.5914241960183767,1
3876,5242,0,0,0,0.3055555555555555,0,2,0,0,0,1,2,0.8199004975124379,0.31516079632465543,0
3877,2009,0,1,1,0.29166666666666663,2,0,2,0,1,1,2,0.37512437810945276,0.04532924961715161,1
3878,1512,0,1,1,0.986111111111111,2,2,2,2,2,1,0,0.9731343283582089,0.9387442572741194,0
3879,5228,0,0,0,0.013888888888888888,0,0,0,0,0,0,2,0.2736318407960199,0.5854517611026033,1
3880,6655,0,1,1,0.3611111111111111,0,0,2,2,1,1,1,0.6343283582089552,0.26217457886676876,0
3881,1472,0,1,0,0.986111111111111,2,2,0,2,2,0,0,0.4666666666666667,0.6067381316998468,0
3882,6573,0,0,0,0.05555555555555555,0,0,0,0,0,1,1,0.2641791044776119,0.19663093415007657,0
3883,5762,0,0,0,0.16666666666666666,2,0,0,0,0,1,2,0.6124378109452736,0.0010719754977029097,0
3884,3149,0,1,0,0.25,0,0,0,2,0,1,2,0.7024875621890546,0.16064318529862173,0
3885,2871,0,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.564179104477612,0.267687595712098,0
3886,2665,1,1,0,1.0,2,2,0,0,1,1,0,0.881592039800995,0.896937212863706,0
3887,3138,0,0,0,0.15277777777777776,0,2,0,0,0,0,2,0.564179104477612,0.9312404287901991,1
3888,4315,0,0,0,0.013888888888888888,0,0,0,0,0,0,1,0.6159203980099502,0.9211332312404288,1
3889,1773,0,0,0,0.18055555555555555,1,1,1,1,1,0,1,0.010447761194029848,0.3431852986217458,0
3890,2730,0,1,0,1.0,0,2,2,2,1,1,2,0.9054726368159204,0.9292496171516079,1
3891,5672,0,1,0,0.5833333333333333,2,0,0,0,1,0,1,0.37661691542288556,0.3096477794793262,0
3892,2694,0,0,0,0.2361111111111111,1,1,1,1,0,0,1,0.014427860696517386,0.45114854517611025,0
3893,4114,1,0,0,0.09722222222222221,0,2,0,0,0,1,3,0.32885572139303476,0.5482388973966309,0
3894,4247,0,1,0,0.9444444444444444,2,2,2,2,2,0,3,0.998507462686567,0.9203675344563552,0
3895,3511,0,1,1,0.7777777777777777,1,1,1,1,2,0,0,0.05870646766169152,0.11301684532924962,0
3896,6059,0,1,1,0.5277777777777778,1,1,1,1,1,0,3,0.020398009950248763,0.8826952526799388,0
3897,5687,0,1,1,1.0,2,2,2,2,2,1,2,0.9676616915422885,0.9473200612557428,0
3898,1603,0,0,0,0.6666666666666666,1,1,1,1,1,0,1,0.06766169154228854,0.04915773353751914,0
3899,6534,1,1,0,0.7222222222222222,2,2,2,0,0,1,2,0.9039800995024875,0.7159264931087289,0
3900,5684,0,1,1,0.4861111111111111,1,1,1,1,1,0,3,0.013930348258706454,0.8509954058192956,0
3901,1904,0,1,0,0.9305555555555555,0,2,2,2,2,1,0,0.9258706467661691,0.889739663093415,0
3902,4262,0,0,0,0.013888888888888888,2,0,0,0,0,0,3,0.11592039800995024,0.38376722817764164,0
3903,3700,0,0,0,0.736111111111111,0,2,0,2,0,1,3,0.6203980099502486,0.5656967840735069,0
3904,3370,0,1,1,0.4722222222222222,1,1,1,1,0,0,3,0.025373134328358193,0.785145482388974,0
3905,4077,0,0,0,0.041666666666666664,0,0,0,0,0,0,1,0.16865671641791047,0.024502297090352218,1
3906,4523,0,1,0,0.013888888888888888,0,0,0,0,0,0,2,0.6024875621890546,0.9053598774885145,1
3907,1449,0,0,0,0.2638888888888889,0,0,2,2,0,0,3,0.7134328358208956,0.18024502297090353,0
3908,5875,1,1,0,0.8333333333333333,2,2,2,2,2,1,0,0.9731343283582089,0.8370597243491578,0
3909,748,0,0,0,0.15277777777777776,1,1,1,1,2,0,1,0.012935323383084563,0.28499234303215926,0
3910,6314,0,0,0,0.6527777777777778,0,2,2,0,0,1,2,0.8771144278606965,0.6611026033690658,1
3911,676,0,0,0,0.25,2,0,0,0,0,0,2,0.30995024875621885,0.9607963246554364,1
3912,2727,0,1,1,0.8333333333333333,2,2,2,2,2,0,1,0.9651741293532338,0.8192955589586524,0
3913,6184,0,1,0,1.0,1,1,1,1,2,0,1,0.06517412935323383,0.2217457886676876,0
3914,1191,0,0,0,0.5416666666666666,1,1,1,1,1,0,3,0.01641791044776117,0.9157733537519143,0
3915,2177,0,1,0,0.8194444444444444,2,0,2,0,1,1,1,0.6268656716417911,0.6021439509954059,0
3916,3975,0,1,1,0.027777777777777776,0,0,0,0,0,0,3,0.5144278606965175,0.12189892802450229,0
3917,2721,1,0,0,0.013888888888888888,0,0,0,0,0,0,2,0.5059701492537313,0.8330781010719754,1
3918,4477,0,1,1,0.2777777777777778,0,0,0,0,0,1,2,0.7159203980099502,0.1990811638591118,1
3919,6366,0,0,0,0.08333333333333333,0,0,0,0,0,1,0,0.7492537313432835,0.6846860643185299,1
3920,4492,0,0,0,0.986111111111111,0,0,2,2,2,1,1,0.6781094527363184,0.770750382848392,0
3921,5648,0,1,0,0.3333333333333333,2,2,2,0,0,0,3,0.47810945273631833,0.15359877488514548,0
3922,4378,1,1,0,0.9305555555555555,0,0,0,0,0,1,1,0.7601990049751244,0.760490045941807,0
3923,3745,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.6228855721393034,0.9223583460949464,1
3924,5481,0,1,1,0.6666666666666666,0,0,0,0,1,1,3,0.6348258706467661,0.527718223583461,1
3925,7005,0,1,0,0.5138888888888888,0,2,0,2,1,0,3,0.535820895522388,0.35344563552833075,0
3926,5638,0,0,0,0.15277777777777776,0,2,2,0,0,0,3,0.16368159203980104,0.501990811638591,0
3927,3066,0,1,0,0.041666666666666664,1,1,1,1,0,1,1,0.02288557213930348,0.6584992343032159,1
3928,3248,0,1,0,0.25,0,0,2,0,0,1,1,0.7731343283582089,0.19387442572741193,0
3929,6831,0,1,1,0.6944444444444444,0,0,0,0,1,1,0,0.2641791044776119,0.28575803981623277,0
3930,6254,0,1,1,0.9305555555555555,2,0,2,2,1,1,2,0.9069651741293533,0.8658499234303215,0
3931,6255,0,1,0,0.3472222222222222,2,2,0,2,0,1,3,0.5253731343283582,0.2130168453292496,0
3932,896,1,0,0,0.027777777777777776,0,0,2,0,0,1,2,0.6,0.1352220520673813,1
3933,3843,0,0,0,0.125,1,1,1,1,0,0,1,0.014427860696517386,0.20627871362940275,0
3934,1175,0,0,1,0.1388888888888889,2,2,0,2,1,0,3,0.21890547263681592,0.5361408882082696,0
3935,5890,0,1,0,0.9722222222222222,1,1,1,1,2,0,1,0.015920398009950265,0.09142419601837672,0
3936,481,0,0,0,0.125,2,0,2,2,0,1,0,0.49751243781094523,0.7281776416539051,0
