,tenure,MonthlyCharges,total_charges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,senior_yes_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check
2779,9,85.35,758.6,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2780,25,74.3,1863.8,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True
2781,7,44.4,265.8,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False
2782,38,85.4,3297.0,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False
2783,43,94.1,4107.3,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False
2784,4,98.1,396.3,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False
2785,25,108.9,2809.05,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False
2786,27,56.2,1567.55,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
2787,72,26.1,1851.45,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2788,71,85.45,6028.95,True,False,True,True,True,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False
2789,24,88.95,2072.75,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False
2790,50,109.65,5551.15,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,True,False,True,True,True,False,True,False
2791,57,74.35,4317.35,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
2792,15,48.85,736.8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2793,4,80.1,336.15,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
2794,28,56.05,1522.65,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
2795,9,74.55,622.9,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False
2796,55,89.8,4959.6,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
2797,3,100.95,329.95,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False
2798,10,94.9,1048.85,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
2799,55,19.1,1001.5,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2800,20,20.35,442.6,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2801,62,106.05,6703.5,False,True,True,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False
2802,32,104.9,3351.55,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,True,False
2803,43,19.65,779.25,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2804,9,24.1,259.8,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2805,60,59.85,3483.45,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
2806,58,86.1,4890.5,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False
2807,7,19.45,136.75,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2808,2,97.1,184.15,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
2809,37,36.65,1315.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False
2810,65,103.9,6767.1,False,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False
2811,39,19.75,757.95,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2812,66,104.05,6890.0,True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,True,False,True,False
2813,68,24.55,1657.4,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2814,62,48.7,3008.55,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False
2815,3,88.35,262.05,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True
2816,72,109.55,8165.1,False,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False
2817,41,20.65,875.55,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2818,29,94.65,2649.15,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False
2819,4,55.2,220.65,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
2820,53,24.05,1301.9,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2821,1,74.4,74.4,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False
2822,41,79.9,3326.2,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False
2823,39,20.45,790.0,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2824,63,19.25,1237.65,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2825,15,26.35,378.6,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2826,13,43.8,592.65,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2827,1,50.15,50.15,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2828,1,20.45,20.45,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2829,8,69.7,560.85,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
2830,60,61.4,3638.25,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False
2831,12,98.1,1060.2,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False
2832,40,70.75,2921.75,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
2833,66,61.15,4017.45,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False
2834,42,20.25,854.9,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2835,66,63.85,4174.35,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False
2836,49,98.7,4920.55,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
2837,1,20.5,20.5,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2838,41,20.0,810.3,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2839,41,19.3,772.4,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2840,23,84.4,1936.85,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True
2841,3,25.1,79.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2842,4,48.25,202.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True
2843,52,19.85,1070.5,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2844,4,99.6,347.65,False,True,False,True,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,True,False,True,False
2845,11,94.2,999.9,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,False
2846,2,62.15,113.1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2847,26,79.3,2015.8,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2848,24,56.25,1454.25,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2849,12,20.3,246.7,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2850,60,99.0,6017.9,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True,True,True,False,True,False
2851,64,90.6,5817.45,False,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True
2852,66,85.9,5595.3,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False
2853,60,79.2,4765.0,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2854,17,70.35,1201.65,True,True,True,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False
2855,42,19.35,867.3,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2856,1,50.15,50.15,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2857,47,63.8,3007.25,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
2858,10,20.55,252.75,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2859,70,88.55,6306.5,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
2860,67,101.4,6841.05,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False
2861,1,81.95,81.95,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2862,7,69.35,451.1,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2863,1,44.6,44.6,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2864,4,63.75,226.2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False
2865,66,109.25,7082.5,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False
2866,12,84.6,1017.35,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
2867,24,20.45,527.35,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2868,26,85.75,2146.5,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
2869,6,91.1,455.3,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False
2870,57,107.95,5969.85,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,False,True,False
2871,14,86.1,1235.55,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2872,42,22.95,1014.25,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2873,25,94.7,2362.1,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2874,64,19.45,1225.65,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2875,22,85.1,1873.7,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
2876,19,19.7,386.5,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2877,61,99.15,6010.05,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False
2878,22,87.0,1850.65,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2879,70,102.95,7101.5,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False
2880,12,79.95,1043.4,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2881,31,64.0,1910.75,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
2882,11,64.9,716.1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False
2883,68,25.75,1686.15,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2884,72,90.15,6716.45,False,True,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False
2885,67,116.1,7839.85,True,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
2886,60,104.95,6236.75,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False
2887,1,45.05,45.05,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2888,1,71.0,71.0,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
2889,58,50.0,2919.85,True,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True
2890,47,70.55,3309.25,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2891,1,79.7,79.7,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2892,1,20.45,20.45,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2893,22,59.0,1254.7,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False
2894,48,60.35,2896.4,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False
2895,37,19.85,717.5,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2896,13,19.95,253.8,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2897,43,26.45,1110.05,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2898,6,63.4,348.8,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True
2899,71,53.95,3888.65,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False
2900,1,69.25,69.25,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
2901,72,95.1,6843.15,False,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False,True,False
2902,6,74.1,450.9,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
2903,12,35.5,432.25,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
2904,25,70.95,1767.35,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2905,21,79.2,1742.45,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
2906,6,48.8,297.35,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2907,20,89.0,1820.45,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True
2908,18,99.4,1742.95,True,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False
2909,43,55.45,2444.25,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
2910,35,25.4,949.8,False,True,True,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2911,1,73.5,73.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2912,32,93.5,2970.8,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False
2913,52,63.9,3334.95,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False
2914,32,64.85,2010.95,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2915,72,63.8,4684.3,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False
2916,51,44.45,2181.55,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False
2917,68,19.95,1303.25,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2918,8,43.35,371.4,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True
2919,49,49.65,2409.9,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False
2920,72,85.1,6155.4,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True
2921,9,95.5,829.1,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False
2922,28,92.35,2602.9,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True
2923,54,89.8,4667.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2924,11,74.55,824.75,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2925,50,103.05,5153.5,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True
2926,69,116.0,8182.85,False,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False
2927,1,69.9,69.9,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2928,68,95.1,6683.4,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False
2929,40,40.25,1564.05,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True
2930,31,25.75,755.6,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2931,33,105.35,3465.05,False,False,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,False,False
2932,55,113.6,6292.7,True,True,False,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False
2933,68,24.0,1664.3,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2934,12,19.4,198.1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2935,71,86.1,6045.9,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False
2936,40,102.65,4108.15,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True
2937,64,92.85,5980.75,False,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False
2938,53,97.75,5043.2,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
2939,12,83.8,1029.75,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True
2940,53,54.45,2854.55,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False
2941,72,97.95,7114.25,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,False
2942,46,19.95,907.05,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2943,40,24.6,973.95,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2944,12,50.95,605.75,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False
2945,9,75.6,661.55,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2946,51,80.75,4116.9,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
2947,49,90.4,4494.65,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False
2948,41,99.8,4259.3,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,True,False
2949,56,60.25,3282.75,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False
2950,4,20.2,55.7,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2951,20,64.15,1274.45,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
2952,26,20.25,493.95,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2953,20,105.85,2239.65,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False
2954,7,75.45,480.75,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2955,7,93.85,635.6,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False
2956,51,99.0,5038.15,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,True,False
2957,4,80.3,324.2,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
2958,1,19.55,19.55,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2959,27,100.75,2793.55,True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False
2960,22,100.75,2095.0,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False
2961,12,53.75,648.65,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
2962,3,31.0,95.05,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2963,34,25.6,917.15,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2964,24,58.35,1346.9,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False
2965,51,80.0,4242.35,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
2966,14,46.35,672.7,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False
2967,59,113.75,6561.25,True,True,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False
2968,3,90.4,268.45,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False
2969,65,109.3,7337.55,False,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False
2970,5,70.25,331.9,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True
2971,59,90.3,5194.05,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
2972,72,65.25,4478.85,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False
2973,62,100.15,6283.3,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,True,False
2974,28,94.5,2659.4,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False
2975,3,60.65,196.9,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
2976,19,24.1,439.2,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2977,1,19.5,19.5,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2978,24,85.95,2107.15,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False
2979,57,53.5,3035.8,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
2980,72,25.45,1866.45,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2981,67,20.5,1430.95,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2982,52,20.85,1071.6,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2983,71,89.9,6457.15,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
2984,26,26.0,684.05,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2985,35,113.2,3914.05,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True
2986,55,69.05,3842.6,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2987,33,20.1,670.35,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2988,72,109.65,7880.25,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False
2989,1,19.2,19.2,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2990,10,33.9,298.45,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2991,37,90.0,3371.75,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False
2992,12,34.0,442.45,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
2993,1,20.4,20.4,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2994,62,38.6,2345.55,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False
2995,1,25.25,25.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2996,18,60.6,1156.35,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True
2997,69,89.95,6143.15,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False
2998,2,74.75,144.8,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2999,19,20.6,414.95,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3000,12,84.45,1059.55,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3001,9,20.4,181.8,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3002,27,81.7,2212.55,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False
3003,27,79.5,2180.55,True,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3004,1,89.15,89.15,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
3005,24,20.3,459.95,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True
3006,14,74.95,1036.75,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False
3007,32,74.4,2276.95,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
3008,11,20.0,211.95,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
